Gene_id	UniProt_AC	UniProt_ID	EntrezGene	symbol
Solyc01g005660.1	K4ASD2	K4ASD2_SOLLC	101243923	LOC101243923
Solyc01g005670.2	K4ASD3	K4ASD3_SOLLC	101244517	LOC101244517
Solyc01g005680.2	K4ASD4	K4ASD4_SOLLC	101244985	LOC101244985
Solyc01g005690.2	K4ASD5	K4ASD5_SOLLC		
Solyc01g005700.2	K4ASD6	K4ASD6_SOLLC		
Solyc01g005710.2	K4ASD7	K4ASD7_SOLLC		
Solyc01g005720.2	K4ASD8	K4ASD8_SOLLC		
Solyc01g005730.2	K4ASD9	K4ASD9_SOLLC		
Solyc01g005740.2				
Solyc01g005750.1	K4ASE1	K4ASE1_SOLLC		
Solyc01g005760.2	K4ASE2	K4ASE2_SOLLC	101246079	LOC101246079
Solyc01g005770.2	K4ASE3	K4ASE3_SOLLC		
Solyc01g005780.1	Q9ZS81	Q9ZS81_SOLLC	101252514	Hcr9-NL0E, LOC101252514
Solyc01g005790.1	K4ASE5	K4ASE5_SOLLC		
Solyc01g005800.2	K4ASE6	K4ASE6_SOLLC		
Solyc01g005810.2	K4ASE7	K4ASE7_SOLLC	101257100	LOC101257100
Solyc01g005820.2	K4ASE8	K4ASE8_SOLLC	101259473	LOC101259473
Solyc01g005830.2	K4ASE9	K4ASE9_SOLLC		
Solyc01g005840.2	K4ASF0	K4ASF0_SOLLC	101245577	LOC101245577
Solyc01g005850.1	K4ASF1	K4ASF1_SOLLC		
Solyc01g005860.2	K4ASF2	K4ASF2_SOLLC		
Solyc01g005870.1	K4ASF3	K4ASF3_SOLLC		
Solyc01g005880.1	K4ASF4	K4ASF4_SOLLC		
Solyc01g005890.1	K4ASF5	K4ASF5_SOLLC		
Solyc01g005900.2	K4ASF6	K4ASF6_SOLLC		
Solyc01g005910.2	K4ASF7	K4ASF7_SOLLC	101262945	LOC101262945
Solyc01g005920.2	K4ASF8	K4ASF8_SOLLC	101243629	LOC101243629
Solyc01g005930.2	K4ASF9	K4ASF9_SOLLC	101264048	LOC101264048
Solyc01g005940.2	K4ASG0	K4ASG0_SOLLC		
Solyc01g005950.2	K4ASG1	K4ASG1_SOLLC		
Solyc01g005960.2	K4ASG2	K4ASG2_SOLLC	101244218	LOC101244218
Solyc01g005970.2	K4ASG3	K4ASG3_SOLLC	101255619	LOC101255619
Solyc01g005980.2	K4ASG4	K4ASG4_SOLLC	101247847	LOC101247847
Solyc01g005990.2	K4ASG5	K4ASG5_SOLLC	101250539	LOC101250539
Solyc01g006000.2	K4ASG6	K4ASG6_SOLLC	101254228	LOC101254228
Solyc01g006010.2	K4ASG7	K4ASG7_SOLLC	101266547	LOC101266547
Solyc01g006020.2	K4ASG8	K4ASG8_SOLLC	101264357	LOC101264357
Solyc01g006030.2	K4ASG9	K4ASG9_SOLLC		
Solyc01g006040.2	K4ASH0	K4ASH0_SOLLC		
Solyc01g006050.2	K4ASH1	K4ASH1_SOLLC	101248128	LOC101248128
Solyc01g006060.2	K4ASH2	K4ASH2_SOLLC	101252620	LOC101252620
Solyc01g006070.2	K4ASH3	K4ASH3_SOLLC	101248412	LOC101248412
Solyc01g006080.1	K4ASH4	K4ASH4_SOLLC		
Solyc01g006090.2	K4ASH5	K4ASH5_SOLLC		
Solyc01g006100.2	K4ASH6	K4ASH6_SOLLC		
Solyc01g006110.2	K4ASH7	K4ASH7_SOLLC	101267441	LOC101267441
Solyc01g006120.2	K4ASH8	K4ASH8_SOLLC	101265359	LOC101265359
Solyc01g006130.2	K4ASH9	K4ASH9_SOLLC		
Solyc01g006140.2	K4ASI0	K4ASI0_SOLLC		
Solyc01g006150.2	K4ASI1	K4ASI1_SOLLC	101253924	LOC101253924
Solyc01g006160.2	K4ASI2	K4ASI2_SOLLC		
Solyc01g006170.2	K4ASI3	K4ASI3_SOLLC		
Solyc01g006180.2	K4ASI4	K4ASI4_SOLLC		
Solyc01g006190.2	K4ASI5	K4ASI5_SOLLC	101263446	LOC101263446
Solyc01g006200.2				
Solyc01g006210.2	K4ASI7	K4ASI7_SOLLC	101257695	LOC101257695
Solyc01g006220.2	K4ASI8	K4ASI8_SOLLC		
Solyc01g006230.2	K4ASI9	K4ASI9_SOLLC		
Solyc01g006240.2	K4ASJ0	K4ASJ0_SOLLC		
Solyc01g006250.1	K4ASJ1	K4ASJ1_SOLLC		
Solyc01g006260.2	K4ASJ2	K4ASJ2_SOLLC		
Solyc01g006270.2				
Solyc01g006280.2	K4ASJ4	K4ASJ4_SOLLC	101265950	LOC101265950
Solyc01g006290.2	K4ASJ5	K4ASJ5_SOLLC	101261260	LOC101261260
Solyc01g006300.2	K4ASJ6	K4ASJ6_SOLLC	544084	
Solyc01g006310.2	K4ASJ7	K4ASJ7_SOLLC	101268131	LOC101268131
Solyc01g006320.2	K4ASJ8	K4ASJ8_SOLLC	101251120	LOC101251120
Solyc01g006330.2	K4ASJ9	K4ASJ9_SOLLC	101246367	LOC101246367
Solyc01g006340.2	K4ASK0	K4ASK0_SOLLC		
Solyc01g006350.2	K4ASK1	K4ASK1_SOLLC		
Solyc01g006360.2	K4ASK2	K4ASK2_SOLLC		
Solyc01g006370.2	K4ASK3	K4ASK3_SOLLC	101263837	LOC101263837
Solyc01g006380.2	K4ASK4	K4ASK4_SOLLC	101265762	LOC101265762
Solyc01g006390.2	Q9XG52	Q9XG52_SOLLC	543740	LOC543740
Solyc01g006400.2	G8Z274	G8Z274_SOLLC	101055528	LOC101055528
Solyc01g006410.2	K4ASK7	K4ASK7_SOLLC		
Solyc01g006420.2	K4ASK8	K4ASK8_SOLLC		
Solyc01g006430.2	K4ASK9	K4ASK9_SOLLC	101259966	LOC101259966
Solyc01g006440.1	K4ASL0	K4ASL0_SOLLC	101266857	LOC101266857
Solyc01g006450.2	K4ASL1	K4ASL1_SOLLC	101248511	LOC101248511
Solyc01g006460.1	K4ASL2	K4ASL2_SOLLC		
Solyc01g006470.1	K4ASL3	K4ASL3_SOLLC		
Solyc01g006480.2	K4ASL4	K4ASL4_SOLLC	101244219	LOC101244219
Solyc01g006490.2	K4ASL5	K4ASL5_SOLLC	101266256	LOC101266256
Solyc01g006500.2	K4ASL6	K4ASL6_SOLLC	101256511	LOC101256511
Solyc01g006510.2	Q3C2L6	Q3C2L6_SOLLC	778312	LeSDH
Solyc01g006520.2	K4ASL8	K4ASL8_SOLLC		
Solyc01g006530.1	K4ASL9	K4ASL9_SOLLC	101265670	LOC101265670
Solyc01g006540.2	K4ASM0	K4ASM0_SOLLC	544008	TomloxC
Solyc01g006550.2	K4ASM1	K4ASM1_SOLLC		
Solyc01g006560.2	C0KKU8	C0KKU8_SOLLC	100301936	loxF
Solyc01g006570.1	K4ASM3	K4ASM3_SOLLC		
Solyc01g006580.2	K4ASM4	K4ASM4_SOLLC	101246950	LOC101246950
Solyc01g006590.1	K4ASM5	K4ASM5_SOLLC		
Solyc01g006600.1	K4ASM6	K4ASM6_SOLLC		
Solyc01g006610.1	K4ASM7	K4ASM7_SOLLC	101250832	LOC101250832
Solyc01g006620.2	K4ASM8	K4ASM8_SOLLC	101247357	LOC101247357
Solyc01g006630.2	K4ASM9	K4ASM9_SOLLC	101248809	LOC101248809
Solyc01g006640.1	K4ASN0	K4ASN0_SOLLC	104646358	LOC104646358
Solyc01g006650.1	K4ASN1	K4ASN1_SOLLC	101249950	LOC101249950
Solyc01g006660.1	K4ASN2	K4ASN2_SOLLC		
Solyc01g006670.2	K4ASN3	K4ASN3_SOLLC	101259185	LOC101259185
Solyc01g006680.2	K4ASN4	K4ASN4_SOLLC		
Solyc01g006690.2	K4ASN5	K4ASN5_SOLLC	101252211	LOC101252211
Solyc01g006700.2	K4ASN6	K4ASN6_SOLLC	101266252	LOC101266252
Solyc01g006710.2	K4ASN7	K4ASN7_SOLLC	101264455	LOC101264455
Solyc01g006720.2	K4ASN8	K4ASN8_SOLLC		
Solyc01g006730.2	K4ASN9	K4ASN9_SOLLC	101250538	LOC101250538
Solyc01g006740.2	K4ASP0	K4ASP0_SOLLC		
Solyc01g006750.2	K4ASP1	K4ASP1_SOLLC		
Solyc01g006760.2	K4ASP2	K4ASP2_SOLLC		
Solyc01g006770.1	K4ASP3	K4ASP3_SOLLC	104646356	LOC104646356
Solyc01g006780.2	K4ASP4	K4ASP4_SOLLC		
Solyc01g006790.2	K4ASP5	K4ASP5_SOLLC	101264148	LOC101264148
Solyc01g006800.2	K4ASP6	K4ASP6_SOLLC		
Solyc01g006810.2	K4ASP7	K4ASP7_SOLLC		
Solyc01g006820.2	K4ASP8	K4ASP8_SOLLC		
Solyc01g006830.2	K4ASP9	K4ASP9_SOLLC		
Solyc01g006840.2	K4ASQ0	K4ASQ0_SOLLC	101263840	LOC101263840
Solyc01g006850.1	K4ASQ1	K4ASQ1_SOLLC	101263541	LOC101263541
Solyc01g006860.2	K4ASQ2	K4ASQ2_SOLLC	101261847	LOC101261847
Solyc01g006870.2	K4ASQ3	K4ASQ3_SOLLC	101243920	LOC101243920
Solyc01g006880.2	K4ASQ4	K4ASQ4_SOLLC		
Solyc01g006890.2	K4ASQ5	K4ASQ5_SOLLC	101267436	LOC101267436
Solyc01g006900.2	K4ASQ6	K4ASQ6_SOLLC	101249001	LOC101249001
Solyc01g006910.2	K4ASQ7	K4ASQ7_SOLLC	101262950	LOC101262950
Solyc01g006920.2	K4ASQ8	K4ASQ8_SOLLC	101262649	LOC101262649
Solyc01g006930.2	K4ASQ9	K4ASQ9_SOLLC	101257995	LOC101257995
Solyc01g006940.2	K4ASR0	K4ASR0_SOLLC	101261547	LOC101261547
Solyc01g006950.2	K4ASR1	K4ASR1_SOLLC	101262338	LOC101262338
Solyc01g006960.2	K4ASR2	K4ASR2_SOLLC	101264146	LOC101264146
Solyc01g006970.2	K4ASR3	K4ASR3_SOLLC	101264453	LOC101264453
Solyc01g006980.2	K4ASR4	K4ASR4_SOLLC	101249116	LOC101249116
Solyc01g006990.2	K4ASR5	K4ASR5_SOLLC		
Solyc01g007000.2	K4ASR6	K4ASR6_SOLLC	101268603	LOC101268603
Solyc01g007010.2	K4ASR7	K4ASR7_SOLLC	101266855	LOC101266855
Solyc01g007020.2	K4ASR8	K4ASR8_SOLLC	101266548	LOC101266548
Solyc01g007030.2	K4ASR9	K4ASR9_SOLLC		
Solyc01g007040.2	K4ASS0	K4ASS0_SOLLC		
Solyc01g007050.1	K4ASS1	K4ASS1_SOLLC	101262343	LOC101262343
Solyc01g007060.2	K4ASS2	K4ASS2_SOLLC	101262039	LOC101262039
Solyc01g007070.2	K4ASS3	K4ASS3_SOLLC	101244699	LOC101244699
Solyc01g007080.2	K4ASS4	K4ASS4_SOLLC	101261738	LOC101261738
Solyc01g007090.1	K4ASS5	K4ASS5_SOLLC		
Solyc01g007100.2	K4ASS6	K4ASS6_SOLLC	101266854	LOC101266854
Solyc01g007110.2	K4ASS7	K4ASS7_SOLLC	101262646	LOC101262646
Solyc01g007120.2	K4ASS8	K4ASS8_SOLLC	101248232	LOC101248232
Solyc01g007130.2	K4ASS9	K4ASS9_SOLLC	101267730	LOC101267730
Solyc01g007140.2	K4AST0	K4AST0_SOLLC	101261149	LOC101261149
Solyc01g007150.2	K4AST1	K4AST1_SOLLC	101265667	LOC101265667
Solyc01g007160.2	K4AST2	K4AST2_SOLLC	101260855	LOC101260855
Solyc01g007170.2	K4AST3	K4AST3_SOLLC		
Solyc01g007180.2	K4AST4	K4AST4_SOLLC	101262944	LOC101262944
Solyc01g007190.2	K4AST5	K4AST5_SOLLC	101262645	LOC101262645
Solyc01g007200.2	K4AST6	K4AST6_SOLLC	101262337	LOC101262337
Solyc01g007210.2	K4AST7	K4AST7_SOLLC		
Solyc01g007220.2	K4AST8	K4AST8_SOLLC	101262036	LOC101262036
Solyc01g007230.2	K4AST9	K4AST9_SOLLC	101261735	LOC101261735
Solyc01g007240.2	K4ASU0	K4ASU0_SOLLC		
Solyc01g007250.2	K4ASU1	K4ASU1_SOLLC	101261441	LOC101261441
Solyc01g007260.2	K4ASU2	K4ASU2_SOLLC	101261145	LOC101261145
Solyc01g007270.1	K4ASU3	K4ASU3_SOLLC		
Solyc01g007280.2	A0A0C5CEC3, Q2MI98	A0A0C5CEC3_SOLLC, RR4_SOLLC	3950465	
Solyc01g007290.1	A0A0C5CHE1, Q2MI97	A0A0C5CHE1_SOLLC, NDHJ_SOLLC	3950480	
Solyc01g007300.1	A0A0C5CEC6	A0A0C5CEC6_SOLLC		ndhK
Solyc01g007310.2				
Solyc01g007320.2	K4ASU4	K4ASU4_SOLLC		
Solyc01g007330.2	A0A0C5CHE6, P27065	A0A0C5CHE6_SOLLC, RBL_SOLLC	3950460	
Solyc01g007340.2	A0A0C5CEC8	A0A0C5CEC8_SOLLC	101258479, 3950389	accD
Solyc01g007350.2	K4ASU5	K4ASU5_SOLLC		
Solyc01g007360.2	A0A0C5C9U0, Q2MI89	A0A0C5C9U0_SOLLC, YCF4_SOLLC	3950385	
Solyc01g007370.2	A0A0C5CED1, Q2MI88	A0A0C5CED1_SOLLC, CEMA_SOLLC	3950384	
Solyc01g007380.1	A0A0C5CHE9, Q2MI87	A0A0C5CHE9_SOLLC, CYF_SOLLC	101257886, 3950466	
Solyc01g007390.1				
Solyc01g007400.1	K4ASU7	K4ASU7_SOLLC		
Solyc01g007410.2				
Solyc01g007420.2	K4ASU8	K4ASU8_SOLLC		
Solyc01g007430.2	K4ASU9	K4ASU9_SOLLC		
Solyc01g007440.1				
Solyc01g007450.1	A0A0C5C9U5, Q2MI79	A0A0C5C9U5_SOLLC, RK33_SOLLC	3950382	
Solyc01g007460.2				
Solyc01g007470.1	A0A0C5CHF5	A0A0C5CHF5_SOLLC	3950476	rpl20
Solyc01g007480.1	K4ASV1	K4ASV1_SOLLC		
Solyc01g007490.2	K4ASV2	K4ASV2_SOLLC		
Solyc01g007500.2	K4ASV3	K4ASV3_SOLLC		
Solyc01g007510.1				
Solyc01g007520.2	A0A0C5CEE1	A0A0C5CEE1_SOLLC	3950407	psbH
Solyc01g007530.2	K4ASV5	K4ASV5_SOLLC		
Solyc01g007540.2				
Solyc01g007550.1				
Solyc01g007560.2	A0A0C5CUT9, Q2MI69	A0A0C5CUT9_SOLLC, RPOA_SOLLC	3950412	
Solyc01g007570.2	K4ASV9	K4ASV9_SOLLC		
Solyc01g007580.2	A0A0C5CHG4	A0A0C5CHG4_SOLLC	3950397	rps8
Solyc01g007590.2				
Solyc01g007600.2	A0A0C5CUU1, K4ASW0, Q2MI63	A0A0C5CUU1_SOLLC, K4ASW0_SOLLC, RK16_SOLLC	3950427	
Solyc01g007610.2	K4ASW1	K4ASW1_SOLLC		
Solyc01g007620.2	A0A0C5CEF1	A0A0C5CEF1_SOLLC		rps19
Solyc01g007630.2	K4ASW3	K4ASW3_SOLLC		
Solyc01g007640.2	A0A0C5CHH1, P61242	A0A0C5CHH1_SOLLC, YCF2_SOLLC	101257292, 3950378, 3950481	
Solyc01g007650.2	Q2MI39	YCF15_SOLLC	16976784, 3950376	ycf15-A, ycf15-B
Solyc01g007660.2	K4ASW5	K4ASW5_SOLLC		
Solyc01g007670.2	A0A0C5CUU8	A0A0C5CUU8_SOLLC	16976776, 3950463	rps7
Solyc01g007680.1	K4ASW6	K4ASW6_SOLLC		
Solyc01g007690.2				
Solyc01g007700.2	K4ASW8	K4ASW8_SOLLC		
Solyc01g007710.2	K4ASW9	K4ASW9_SOLLC		
Solyc01g007720.2	K4ASX0	K4ASX0_SOLLC		
Solyc01g007730.2	K4ASX1	K4ASX1_SOLLC		
Solyc01g007740.2	K4ASX2	K4ASX2_SOLLC	101256114	2-CP2
Solyc01g007750.2	K4ASX3	K4ASX3_SOLLC	101255820	LOC101255820
Solyc01g007760.2	K4ASX4	K4ASX4_SOLLC	101259362	LOC101259362
Solyc01g007770.2	K4ASX5	K4ASX5_SOLLC	101255523	LOC101255523
Solyc01g007780.2	K4ASX6	K4ASX6_SOLLC		
Solyc01g007790.2	K4ASX7	K4ASX7_SOLLC		
Solyc01g007800.2	K4ASX8	K4ASX8_SOLLC	101254625	LOC101254625
Solyc01g007810.1	K4ASX9	K4ASX9_SOLLC	104645444	LOC104645444
Solyc01g007820.1	K4ASY0	K4ASY0_SOLLC		
Solyc01g007830.1	K4ASY1	K4ASY1_SOLLC		
Solyc01g007840.2	K4ASY2	K4ASY2_SOLLC	101254325	LOC101254325
Solyc01g007850.2	K4ASY3	K4ASY3_SOLLC	101259070	LOC101259070
Solyc01g007860.2	K4ASY4	K4ASY4_SOLLC	101253818	SlUev1C
Solyc01g007870.2	K4ASY5	K4ASY5_SOLLC	101253518	LOC101253518
Solyc01g007880.2	K4ASY6	K4ASY6_SOLLC	101258779	LOC101258779
Solyc01g007890.1	K4ASY7	K4ASY7_SOLLC		
Solyc01g007900.2	K4ASY8	K4ASY8_SOLLC	101252618	LOC101252618
Solyc01g007910.2	K4ASY9	K4ASY9_SOLLC	543860	
Solyc01g007920.2	K4ASZ0	K4ASZ0_SOLLC	101252316	LOC101252316
Solyc01g007930.2	K4ASZ1	K4ASZ1_SOLLC	101252015	LOC101252015
Solyc01g007940.2	K4ASZ2	K4ASZ2_SOLLC	101251709	LOC101251709
Solyc01g007950.2	K4ASZ3	K4ASZ3_SOLLC		
Solyc01g007960.2	K4ASZ4	K4ASZ4_SOLLC	101258481	LOC101258481
Solyc01g007970.1	K4ASZ5	K4ASZ5_SOLLC		
Solyc01g007980.2	K4ASZ6	K4ASZ6_SOLLC		
Solyc01g007990.2	K4ASZ7	K4ASZ7_SOLLC		
Solyc01g008000.2	K4ASZ8	K4ASZ8_SOLLC		
Solyc01g008010.2	K4ASZ9	K4ASZ9_SOLLC		
Solyc01g008020.2	K4AT00	K4AT00_SOLLC	101249478	LOC101249478
Solyc01g008030.2	K4AT01	K4AT01_SOLLC		
Solyc01g008040.1	K4AT02	K4AT02_SOLLC		
Solyc01g008050.2	K4AT03	K4AT03_SOLLC	101248701	LOC101248701
Solyc01g008060.2	K4AT04	K4AT04_SOLLC	101248411	LOC101248411
Solyc01g008070.2	K4AT05	K4AT05_SOLLC	101248126	LOC101248126
Solyc01g008080.2	K4AT06	K4AT06_SOLLC	101247355, 101247845	
Solyc01g008090.2	K4AT06	K4AT06_SOLLC	101247355, 101247845	
Solyc01g008100.2	K4AT08	K4AT08_SOLLC	101247054	LOC101247054
Solyc01g008110.2	K4AT09	K4AT09_SOLLC	100736446	
Solyc01g008120.2	K4AT10	K4AT10_SOLLC	101246749	LOC101246749
Solyc01g008130.2	K4AT11	K4AT11_SOLLC		
Solyc01g008140.2	K4AT12	K4AT12_SOLLC		
Solyc01g008150.1	K4AT13	K4AT13_SOLLC		
Solyc01g008160.2	K4AT14	K4AT14_SOLLC	101245871	LOC101245871
Solyc01g008170.2	K4AT15	K4AT15_SOLLC	101257295	LOC101257295
Solyc01g008180.2	K4AT16	K4AT16_SOLLC	101245575	LOC101245575
Solyc01g008190.2	K4AT17	K4AT17_SOLLC		
Solyc01g008200.2	K4AT18	K4AT18_SOLLC		
Solyc01g008210.2	K4AT19	K4AT19_SOLLC		
Solyc01g008220.2	K4AT20	K4AT20_SOLLC	101257001	LOC101257001
Solyc01g008230.2	G3BGV5	G3BGV5_SOLLC	100736520	TCP15
Solyc01g008240.2	K4AT22	K4AT22_SOLLC	101244982	LOC101244982
Solyc01g008250.2	K4AT23	K4AT23_SOLLC	101244697	LOC101244697
Solyc01g008260.2	K4AT24	K4AT24_SOLLC	101244405	LOC101244405
Solyc01g008270.2	K4AT25	K4AT25_SOLLC	101244107	LOC101244107
Solyc01g008280.2	K4AT26	K4AT26_SOLLC	101243811	LOC101243811
Solyc01g008290.2	K4AT27	K4AT27_SOLLC	101268785	LOC101268785
Solyc01g008300.1	K4AT28	K4AT28_SOLLC	104645412	LOC104645412
Solyc01g008310.2	K4AT29	K4AT29_SOLLC		
Solyc01g008320.2	K4AT30	K4AT30_SOLLC	101268214	LOC101268214
Solyc01g008330.2	K4AT31	K4AT31_SOLLC	101267921	LOC101267921
Solyc01g008340.2	A1X876	A1X876_SOLLC	100037517	LOC100037517
Solyc01g008350.2	K4AT33	K4AT33_SOLLC		
Solyc01g008360.2	K4AT34	K4AT34_SOLLC	101267636	LOC101267636
Solyc01g008370.2	K4AT35	K4AT35_SOLLC	101267337	LOC101267337
Solyc01g008380.1	K4AT36	K4AT36_SOLLC		
Solyc01g008390.1	K4AT37	K4AT37_SOLLC		
Solyc01g008400.2	K4AT38	K4AT38_SOLLC		
Solyc01g008410.1	K4AT39	K4AT39_SOLLC		
Solyc01g008420.2	K4AT40	K4AT40_SOLLC		
Solyc01g008430.1	K4AT41	K4AT41_SOLLC		
Solyc01g008440.2	K4AT42	K4AT42_SOLLC	101265949	LOC101265949
Solyc01g008450.1	K4AT43	K4AT43_SOLLC		
Solyc01g008460.2	K4AT44	K4AT44_SOLLC	101265666	LOC101265666
Solyc01g008470.2	K4AT45	K4AT45_SOLLC	101265358	LOC101265358
Solyc01g008480.2	K4AT46	K4AT46_SOLLC	101265055	LOC101265055
Solyc01g008490.2	K4AT47	K4AT47_SOLLC	101264750	LOC101264750
Solyc01g008500.2	K4AT48	K4AT48_SOLLC		
Solyc01g008510.2	K4AT49	K4AT49_SOLLC	101255525	LOC101255525
Solyc01g008520.2	K4AT50	K4AT50_SOLLC	101255234	LOC101255234
Solyc01g008530.2	A6N6K7	A6N6K7_SOLLC	100134901	PAR1
Solyc01g008540.2	K4AT52	K4AT52_SOLLC		
Solyc01g008550.2	A6N6K8	A6N6K8_SOLLC	100134902	PAR2
Solyc01g008560.2	K4AT54	K4AT54_SOLLC	101263635	LOC101263635
Solyc01g008570.1	K4AT55	K4AT55_SOLLC		
Solyc01g008580.1	K4AT56	K4AT56_SOLLC		
Solyc01g008590.1	K4AT57	K4AT57_SOLLC		
Solyc01g008600.2	K4AT58	K4AT58_SOLLC	101263345	LOC101263345
Solyc01g008610.2	K4AT59	K4AT59_SOLLC	101263050	LOC101263050
Solyc01g008620.2	K4AT60	K4AT60_SOLLC	543986	LOC543986
Solyc01g008640.2	K4AT61	K4AT61_SOLLC	101262745	LOC101262745
Solyc01g008650.2	K4AT62	K4AT62_SOLLC	101262448	LOC101262448
Solyc01g008660.2	K4AT63	K4AT63_SOLLC		
Solyc01g008670.2	K4AT64	K4AT64_SOLLC	101262143	LOC101262143
Solyc01g008680.2	K4AT65	K4AT65_SOLLC		
Solyc01g008690.2	K4AT66	K4AT66_SOLLC	101261546	LOC101261546
Solyc01g008700.2	K4AT67	K4AT67_SOLLC	101261259	LOC101261259
Solyc01g008710.2	Q8L5J1	MAN4_SOLLC	543823	MAN4
Solyc01g008720.1	K4AT68	K4AT68_SOLLC	101254023	LOC101254023
Solyc01g008730.2	K4AT69	K4AT69_SOLLC	101260964	LOC101260964
Solyc01g008740.1	K4AT70	K4AT70_SOLLC	101253712	LOC101253712
Solyc01g008750.1	K4AT71	K4AT71_SOLLC		
Solyc01g008760.2	K4AT72	K4AT72_SOLLC	101260666	LOC101260666
Solyc01g008770.2	K4AT73	K4AT73_SOLLC	101260369	LOC101260369
Solyc01g008780.2	K4AT74	K4AT74_SOLLC	101259869	LOC101259869
Solyc01g008790.2	K4AT75	K4AT75_SOLLC		
Solyc01g008800.1	K4AT76	K4AT76_SOLLC		
Solyc01g008810.2	K4AT77	K4AT77_SOLLC	101258982	LOC101258982
Solyc01g008820.2	K4AT78	K4AT78_SOLLC		
Solyc01g008830.1	K4AT79	K4AT79_SOLLC	101253411	LOC101253411
Solyc01g008840.2	K4AT80	K4AT80_SOLLC	101258397	LOC101258397
Solyc01g008850.2	K4AT81	K4AT81_SOLLC	101257694	LOC101257694
Solyc01g008860.1	K4AT82	K4AT82_SOLLC		
Solyc01g008870.1	K4AT83	K4AT83_SOLLC		
Solyc01g008880.1	K4AT84	K4AT84_SOLLC		
Solyc01g008890.2	K4AT85	K4AT85_SOLLC		
Solyc01g008900.2	K4AT86	K4AT86_SOLLC	101256906	LOC101256906
Solyc01g008910.2	K4AT87	K4AT87_SOLLC	101256615	LOC101256615
Solyc01g008920.2	K4AT88	K4AT88_SOLLC	101252214	LOC101252214
Solyc01g008930.2	K4AT89	K4AT89_SOLLC	778324	
Solyc01g008940.2	K4AT90	K4AT90_SOLLC		
Solyc01g008950.2	K4AT91	K4AT91_SOLLC	101256315	SlCaM1
Solyc01g008960.2	K4AT92	K4AT92_SOLLC	101256023	
Solyc01g008970.2	K4AT93	K4AT93_SOLLC		
Solyc01g008980.2	K4AT94	K4AT94_SOLLC		
Solyc01g008990.2	K4AT95	K4AT95_SOLLC		
Solyc01g009000.2	K4AT96	K4AT96_SOLLC	101254413	LOC101254413
Solyc01g009010.2	K4AT97	K4AT97_SOLLC	543658	LOC543658
Solyc01g009020.2	K4AT98	K4AT98_SOLLC		
Solyc01g009030.2	K4AT99	K4AT99_SOLLC	101253612	LOC101253612
Solyc01g009040.2	K4ATA0	K4ATA0_SOLLC	101253308	LOC101253308
Solyc01g009050.2	K4ATA1	K4ATA1_SOLLC	101253012	LOC101253012
Solyc01g009060.2	K4ATA2	K4ATA2_SOLLC	101252710	LOC101252710
Solyc01g009070.2	K4ATA3	K4ATA3_SOLLC	100037511	LOC100037511
Solyc01g009080.2	K4ATA4	K4ATA4_SOLLC	101252420	LOC101252420
Solyc01g009090.2	K4ATA5	K4ATA5_SOLLC	101252107	LOC101252107
Solyc01g009100.2	K4ATA6	K4ATA6_SOLLC	101251804	LOC101251804
Solyc01g009110.2	K4ATA7	K4ATA7_SOLLC		
Solyc01g009120.2	K4ATA8	K4ATA8_SOLLC		
Solyc01g009130.1	K4ATA9	K4ATA9_SOLLC		
Solyc01g009140.1	K4ATB0	K4ATB0_SOLLC		
Solyc01g009150.2	K4ATB1	K4ATB1_SOLLC	101251210	LOC101251210
Solyc01g009160.2	K4ATB2	K4ATB2_SOLLC		
Solyc01g009170.2	Q94FV3	Q94FV3_SOLLC	544228	EIL2
Solyc01g009180.2	K4ATB4	K4ATB4_SOLLC	101250617	LOC101250617
Solyc01g009190.1	K4ATB5	K4ATB5_SOLLC		
Solyc01g009200.2	K4ATB6	K4ATB6_SOLLC	101250437	LOC101250437
Solyc01g009210.1	K4ATB7	K4ATB7_SOLLC		
Solyc01g009220.2	K4ATB8	K4ATB8_SOLLC	101249849	LOC101249849
Solyc01g009230.2	E5L4Q6	E5L4Q6_SOLLC	101250328	sitiens
Solyc01g009240.2	K4ATC0	K4ATC0_SOLLC	101250040	LOC101250040
Solyc01g009250.2	K4ATC1	K4ATC1_SOLLC	101249571	LOC101249571
Solyc01g009260.1	K4ATC2	K4ATC2_SOLLC	101249293	LOC101249293
Solyc01g009270.1	K4ATC3	K4ATC3_SOLLC		
Solyc01g009280.2	K4ATC4	K4ATC4_SOLLC		
Solyc01g009290.2	K4ATC5	K4ATC5_SOLLC	101249197	LOC101249197
Solyc01g009300.2	K4ATC6	K4ATC6_SOLLC	101248903	LOC101248903
Solyc01g009310.2	K4ATC7	K4ATC7_SOLLC	101248602	LOC101248602
Solyc01g009320.1	K4ATC8	K4ATC8_SOLLC	101249004	LOC101249004
Solyc01g009330.1	K4ATC9	K4ATC9_SOLLC	101248322	LOC101248322
Solyc01g009340.2	K4ATD0	K4ATD0_SOLLC		
Solyc01g009350.2	K4ATD1	K4ATD1_SOLLC	101248416	LOC101248416
Solyc01g009360.1	K4ATD2	K4ATD2_SOLLC	101248130	LOC101248130
Solyc01g009370.1	K4ATD3	K4ATD3_SOLLC	101247849	LOC101247849
Solyc01g009380.2	K4ATD4	K4ATD4_SOLLC	101248033	LOC101248033
Solyc01g009390.2	K4ATD5	K4ATD5_SOLLC	101247742	LOC101247742
